,Differential 9 - 10 Last (V),Iluminação,Humidade,Anotacao
00:51:42,-0.043695,1,1,1
00:51:43,-0.043857,1,1,1
00:51:44,-0.044057,1,1,1
00:51:45,-0.043940,1,1,1
00:51:46,-0.043881,1,1,1
00:51:47,-0.043997,1,1,1
00:51:48,-0.044102,1,1,1
00:51:49,-0.044156,1,1,1
00:51:50,-0.044235,1,1,1
00:51:51,-0.044293,1,1,1
00:51:52,-0.044446,1,1,1
00:51:53,-0.044561,1,1,1
00:51:54,-0.044654,1,1,1
00:51:55,-0.044635,1,1,1
00:51:56,-0.044668,1,1,1
00:51:57,-0.044738,1,1,1
00:51:58,-0.044738,1,1,1
00:51:59,-0.044824,1,1,1
00:52:00,-0.044803,1,1,1
00:52:01,-0.044783,1,1,1
00:52:02,-0.044831,1,1,1
00:52:03,-0.044893,1,1,1
00:52:04,-0.044852,1,1,1
00:52:05,-0.044844,1,1,1
00:52:06,-0.044786,1,1,1
00:52:07,-0.044801,1,1,1
00:52:08,-0.044963,1,1,1
00:52:09,-0.045078,1,1,1
00:52:10,-0.045152,1,1,1
00:52:11,-0.045095,1,1,1
00:52:12,-0.045193,1,1,1
00:52:13,-0.045343,1,1,1
00:52:14,-0.045516,1,1,1
00:52:15,-0.045819,1,1,1
00:52:16,-0.045843,1,1,1
00:52:17,-0.045757,1,1,1
00:52:18,-0.045733,1,1,1
00:52:19,-0.045824,1,1,1
00:52:20,-0.045921,1,1,1
00:52:21,-0.046116,1,1,1
00:52:22,-0.046141,1,1,1
00:52:23,-0.046083,1,1,1
00:52:24,-0.046085,1,1,1
00:52:25,-0.046205,1,1,1
00:52:26,-0.046188,1,1,1
00:52:27,-0.046098,1,1,1
00:52:28,-0.046112,1,1,1
00:52:29,-0.046267,1,1,1
00:52:30,-0.046394,1,1,1
00:52:31,-0.046458,1,1,1
00:52:32,-0.046362,1,1,1
00:52:33,-0.046405,1,1,1
00:52:34,-0.046560,1,1,1
00:52:35,-0.046707,1,1,1
00:52:36,-0.046829,1,1,1
00:52:37,-0.046847,1,1,1
00:52:38,-0.046896,1,1,1
00:52:39,-0.047128,1,1,1
00:52:40,-0.047066,1,1,1
00:52:41,-0.047127,1,1,1
00:52:42,-0.047134,1,1,1
00:52:43,-0.047232,1,1,1
00:52:44,-0.047405,1,1,1
00:52:45,-0.047553,1,1,1
00:52:46,-0.047638,1,1,1
00:52:47,-0.047676,1,1,1
00:52:48,-0.047713,1,1,1
00:52:49,-0.047792,1,1,1
00:52:50,-0.047878,1,1,1
00:52:51,-0.047971,1,1,1
00:52:52,-0.048008,1,1,1
00:52:53,-0.047992,1,1,1
00:52:54,-0.047960,1,1,1
00:52:55,-0.048044,1,1,1
00:52:56,-0.048004,1,1,1
00:52:57,-0.047910,1,1,1
00:52:58,-0.047881,1,1,1
00:52:59,-0.048083,1,1,1
00:53:00,-0.048309,1,1,1
00:53:01,-0.048307,1,1,1
00:53:02,-0.048186,1,1,1
00:53:03,-0.048115,1,1,1
00:53:04,-0.048115,1,1,1
00:53:05,-0.048225,1,1,1
00:53:06,-0.048452,1,1,1
00:53:07,-0.048184,1,1,1
00:53:08,-0.047923,1,1,1
00:53:09,-0.047825,1,1,1
00:53:10,-0.047855,1,1,1
00:53:11,-0.047771,1,1,1
00:53:12,-0.047709,1,1,1
00:53:13,-0.047736,1,1,1
00:53:14,-0.047729,1,1,1
00:53:15,-0.047735,1,1,1
00:53:16,-0.047871,1,1,1
00:53:17,-0.047922,1,1,1
00:53:18,-0.047972,1,1,1
00:53:19,-0.047931,1,1,1
00:53:20,-0.047948,1,1,1
00:53:21,-0.047993,1,1,1
00:53:22,-0.048172,1,1,1
00:53:23,-0.048283,1,1,1
00:53:24,-0.048235,1,1,1
00:53:25,-0.048322,1,1,1
00:53:26,-0.048495,1,1,1
00:53:27,-0.048654,1,1,1
00:53:28,-0.048726,1,1,1
00:53:29,-0.048604,1,1,1
00:53:30,-0.048489,1,1,1
00:53:31,-0.048618,1,1,1
00:53:32,-0.048625,1,1,1
00:53:33,-0.048548,1,1,1
00:53:34,-0.048522,1,1,1
00:53:35,-0.048657,1,1,1
00:53:36,-0.048780,1,1,1
00:53:37,-0.048793,1,1,1
00:53:38,-0.048745,1,1,1
00:53:39,-0.048720,1,1,1
00:53:40,-0.048849,1,1,1
00:53:41,-0.049006,1,1,1
00:53:42,-0.048997,1,1,1
00:53:43,-0.048950,1,1,1
00:53:44,-0.048978,1,1,1
00:53:45,-0.049094,1,1,1
00:53:46,-0.049155,1,1,1
00:53:47,-0.048948,1,1,1
00:53:48,-0.048766,1,1,1
00:53:49,-0.048698,1,1,1
00:53:50,-0.048857,1,1,1
00:53:51,-0.048902,1,1,1
00:53:52,-0.048749,1,1,1
00:53:53,-0.048578,1,1,1
00:53:54,-0.048592,1,1,1
00:53:55,-0.048709,1,1,1
00:53:56,-0.048762,1,1,1
00:53:57,-0.048661,1,1,1
00:53:58,-0.048561,1,1,1
00:53:59,-0.048606,1,1,1
00:54:00,-0.048763,1,1,1
00:54:01,-0.048817,1,1,1
00:54:02,-0.048713,1,1,1
00:54:03,-0.048777,1,1,1
00:54:04,-0.048850,1,1,1
00:54:05,-0.048893,1,1,1
00:54:06,-0.048859,1,1,1
00:54:07,-0.048946,1,1,1
00:54:08,-0.048753,1,1,1
00:54:09,-0.048598,1,1,1
00:54:10,-0.048392,1,1,1
00:54:11,-0.048175,1,1,1
00:54:12,-0.048069,1,1,1
00:54:13,-0.048109,1,1,1
00:54:14,-0.048132,1,1,1
00:54:15,-0.048061,1,1,1
00:54:16,-0.048005,1,1,1
00:54:17,-0.048032,1,1,1
00:54:18,-0.048065,1,1,1
00:54:19,-0.048111,1,1,1
00:54:20,-0.048065,1,1,1
00:54:21,-0.047987,1,1,1
00:54:22,-0.047958,1,1,1
00:54:23,-0.048018,1,1,1
00:54:24,-0.048035,1,1,1
00:54:25,-0.047988,1,1,1
00:54:26,-0.048070,1,1,1
00:54:27,-0.047906,1,1,1
00:54:28,-0.047785,1,1,1
00:54:29,-0.047646,1,1,1
00:54:30,-0.047608,1,1,1
00:54:31,-0.047532,1,1,1
00:54:32,-0.047497,1,1,1
00:54:33,-0.047573,1,1,1
00:54:34,-0.047698,1,1,1
00:54:35,-0.047720,1,1,1
00:54:36,-0.047636,1,1,1
00:54:37,-0.047598,1,1,1
00:54:38,-0.047682,1,1,1
00:54:39,-0.047809,1,1,1
00:54:40,-0.047830,1,1,1
00:54:41,-0.047775,1,1,1
00:54:42,-0.047765,1,1,1
00:54:43,-0.047882,1,1,1
00:54:44,-0.047985,1,1,1
00:54:45,-0.047986,1,1,1
00:54:46,-0.048016,1,1,1
00:54:47,-0.048003,1,1,1
00:54:48,-0.048043,1,1,1
00:54:49,-0.048047,1,1,1
00:54:50,-0.047949,1,1,1
00:54:51,-0.047869,1,1,1
00:54:52,-0.047898,1,1,1
00:54:53,-0.048023,1,1,1
00:54:54,-0.048026,1,1,1
00:54:55,-0.047979,1,1,1
00:54:56,-0.048065,1,1,1
00:54:57,-0.048281,1,1,1
00:54:58,-0.048414,1,1,1
00:54:59,-0.048375,1,1,1
00:55:00,-0.048372,1,1,1
00:55:01,-0.048450,1,1,1
00:55:02,-0.048547,1,1,1
00:55:03,-0.048599,1,1,1
00:55:04,-0.048575,1,1,1
00:55:05,-0.048562,1,1,1
00:55:06,-0.048614,1,1,1
00:55:07,-0.048622,1,1,1
00:55:08,-0.048627,1,1,1
00:55:09,-0.048557,1,1,1
00:55:10,-0.048410,1,1,1
00:55:11,-0.048352,1,1,1
00:55:12,-0.048309,1,1,1
00:55:13,-0.048289,1,1,1
00:55:14,-0.048248,1,1,1
00:55:15,-0.048141,1,1,1
00:55:16,-0.048045,1,1,1
00:55:17,-0.048069,1,1,1
00:55:18,-0.048179,1,1,1
00:55:19,-0.048233,1,1,1
00:55:20,-0.048186,1,1,1
00:55:21,-0.048053,1,1,1
00:55:22,-0.047978,1,1,1
00:55:23,-0.048032,1,1,1
00:55:24,-0.048088,1,1,1
00:55:25,-0.048059,1,1,1
00:55:26,-0.047971,1,1,1
00:55:27,-0.047834,1,1,1
00:55:28,-0.047861,1,1,1
00:55:29,-0.047926,1,1,1
00:55:30,-0.047973,1,1,1
00:55:31,-0.047960,1,1,1
00:55:32,-0.047973,1,1,1
00:55:33,-0.048067,1,1,1
00:55:34,-0.048216,1,1,1
00:55:35,-0.048310,1,1,1
00:55:36,-0.048281,1,1,1
00:55:37,-0.048301,1,1,1
00:55:38,-0.048338,1,1,1
00:55:39,-0.048470,1,1,1
00:55:40,-0.048545,1,1,1
00:55:41,-0.048493,1,1,1
00:55:42,-0.048534,1,1,1
00:55:43,-0.048640,1,1,1
00:55:44,-0.048726,1,1,1
00:55:45,-0.048700,1,1,1
00:55:46,-0.048735,1,1,1
00:55:47,-0.048645,1,1,1
00:55:48,-0.048576,1,1,1
00:55:49,-0.048622,1,1,1
00:55:50,-0.048645,1,1,1
00:55:51,-0.048610,1,1,1
00:55:52,-0.048571,1,1,1
00:55:53,-0.048589,1,1,1
00:55:54,-0.048682,1,1,1
00:55:55,-0.048709,1,1,1
00:55:56,-0.048639,1,1,1
00:55:57,-0.048655,1,1,1
00:55:58,-0.048818,1,1,1
00:55:59,-0.048921,1,1,1
00:56:00,-0.048992,1,1,1
00:56:01,-0.049021,1,1,1
00:56:02,-0.048976,1,1,1
00:56:03,-0.048980,1,1,1
00:56:04,-0.049000,1,1,1
00:56:05,-0.049039,1,1,1
00:56:06,-0.049040,1,1,1
00:56:07,-0.049032,1,1,1
00:56:08,-0.048962,1,1,1
00:56:09,-0.048866,1,1,1
00:56:10,-0.048879,1,1,1
00:56:11,-0.048939,1,1,1
00:56:12,-0.048993,1,1,1
00:56:13,-0.048940,1,1,1
00:56:14,-0.048851,1,1,1
00:56:15,-0.048765,1,1,1
00:56:16,-0.048798,1,1,1
00:56:17,-0.048858,1,1,1
00:56:18,-0.048951,1,1,1
00:56:19,-0.048918,1,1,1
00:56:20,-0.048924,1,1,1
00:56:21,-0.049050,1,1,1
00:56:22,-0.049128,1,1,1
00:56:23,-0.049070,1,1,1
00:56:24,-0.049202,1,1,1
00:56:25,-0.049237,1,1,1
00:56:26,-0.049190,1,1,1
00:56:27,-0.049163,1,1,1
00:56:28,-0.049105,1,1,1
00:56:29,-0.048980,1,1,1
00:56:30,-0.048899,1,1,1
00:56:31,-0.048812,1,1,1
00:56:32,-0.048787,1,1,1
00:56:33,-0.048712,1,1,1
00:56:34,-0.048673,1,1,1
00:56:35,-0.048809,1,1,1
00:56:36,-0.048825,1,1,1
00:56:37,-0.048759,1,1,1
00:56:38,-0.048661,1,1,1
00:56:39,-0.048690,1,1,1
00:56:40,-0.048832,1,1,1
00:56:41,-0.048954,1,1,1
00:56:42,-0.048916,1,1,1
00:56:43,-0.048931,1,1,1
00:56:44,-0.049055,1,1,1
00:56:45,-0.049212,1,1,1
00:56:46,-0.049453,1,1,1
00:56:47,-0.049384,1,1,1
00:56:48,-0.049302,1,1,1
00:56:49,-0.049389,1,1,1
00:56:50,-0.049459,1,1,1
00:56:51,-0.049445,1,1,1
00:56:52,-0.049436,1,1,1
00:56:53,-0.049549,1,1,1
00:56:54,-0.049641,1,1,1
00:56:55,-0.049591,1,1,1
00:56:56,-0.049576,1,1,1
00:56:57,-0.049721,1,1,1
00:56:58,-0.049720,1,1,1
00:56:59,-0.049617,1,1,1
00:57:00,-0.049530,1,1,1
00:57:01,-0.049590,1,1,1
00:57:02,-0.049609,1,1,1
00:57:03,-0.049498,1,1,1
00:57:04,-0.049530,1,1,1
00:57:05,-0.049637,1,1,1
00:57:06,-0.049679,1,1,1
00:57:07,-0.049622,1,1,1
00:57:08,-0.049688,1,1,1
00:57:09,-0.049819,1,1,1
00:57:10,-0.049785,1,1,1
00:57:11,-0.049637,1,1,1
00:57:12,-0.049849,1,1,1
00:57:13,-0.050008,1,1,1
00:57:14,-0.049936,1,1,1
00:57:15,-0.049789,1,1,1
00:57:16,-0.049914,1,1,1
00:57:17,-0.049991,1,1,1
00:57:18,-0.049923,1,1,1
00:57:19,-0.049870,1,1,1
00:57:20,-0.049909,1,1,1
00:57:21,-0.050004,1,1,1
00:57:22,-0.049976,1,1,1
00:57:23,-0.049917,1,1,1
00:57:24,-0.049841,1,1,1
00:57:25,-0.049863,1,1,1
00:57:26,-0.049919,1,1,1
00:57:27,-0.049870,1,1,1
00:57:28,-0.049752,1,1,1
00:57:29,-0.049779,1,1,1
00:57:30,-0.049849,1,1,1
00:57:31,-0.049955,1,1,1
00:57:32,-0.049931,1,1,1
00:57:33,-0.049879,1,1,1
00:57:34,-0.050004,1,1,1
00:57:35,-0.050000,1,1,1
00:57:36,-0.049930,1,1,1
00:57:37,-0.049758,1,1,1
00:57:38,-0.049730,1,1,1
00:57:39,-0.049801,1,1,1
00:57:40,-0.049764,1,1,1
00:57:41,-0.049642,1,1,1
00:57:42,-0.049978,1,1,1
00:57:43,-0.049933,1,1,1
00:57:44,-0.049816,1,1,1
00:57:45,-0.049637,1,1,1
00:57:46,-0.049632,1,1,1
00:57:47,-0.049736,1,1,1
00:57:48,-0.049763,1,1,1
00:57:49,-0.049692,1,1,1
00:57:50,-0.049634,1,1,1
00:57:51,-0.049704,1,1,1
00:57:52,-0.049781,1,1,1
00:57:53,-0.049731,1,1,1
00:57:54,-0.049713,1,1,1
00:57:55,-0.049846,1,1,1
00:57:56,-0.049933,1,1,1
00:57:57,-0.049895,1,1,1
00:57:58,-0.049818,1,1,1
00:57:59,-0.049846,1,1,1
00:58:00,-0.049928,1,1,1
00:58:01,-0.049919,1,1,1
00:58:02,-0.049862,1,1,1
00:58:03,-0.049769,1,1,1
00:58:04,-0.049747,1,1,1
00:58:05,-0.049814,1,1,1
00:58:06,-0.049821,1,1,1
00:58:07,-0.049757,1,1,1
00:58:08,-0.049754,1,1,1
00:58:09,-0.049822,1,1,1
00:58:10,-0.049910,1,1,1
00:58:11,-0.049998,1,1,1
00:58:12,-0.049967,1,1,1
00:58:13,-0.049878,1,1,1
00:58:14,-0.049931,1,1,1
00:58:15,-0.050036,1,1,1
00:58:16,-0.050079,1,1,1
00:58:17,-0.050105,1,1,1
00:58:18,-0.050043,1,1,1
00:58:19,-0.050061,1,1,1
00:58:20,-0.050153,1,1,1
00:58:21,-0.050322,1,1,1
00:58:22,-0.050396,1,1,1
00:58:23,-0.050485,1,1,1
00:58:24,-0.050485,1,1,1
00:58:25,-0.050557,1,1,1
00:58:26,-0.050682,1,1,1
00:58:27,-0.050660,1,1,1
00:58:28,-0.050504,1,1,1
00:58:29,-0.050448,1,1,1
00:58:30,-0.050552,1,1,1
00:58:31,-0.050457,1,1,1
00:58:32,-0.050295,1,1,1
00:58:33,-0.050193,1,1,1
00:58:34,-0.050240,1,1,1
00:58:35,-0.050270,1,1,1
00:58:36,-0.050227,1,1,1
00:58:37,-0.050426,1,1,1
00:58:38,-0.050610,1,1,1
00:58:39,-0.050624,1,1,1
00:58:40,-0.050470,1,1,1
00:58:41,-0.050479,1,1,1
00:58:42,-0.050672,1,1,1
00:58:43,-0.050743,1,1,1
00:58:44,-0.050667,1,1,1
00:58:45,-0.050503,1,1,1
00:58:46,-0.050506,1,1,1
00:58:47,-0.050603,1,1,1
00:58:48,-0.050606,1,1,1
00:58:49,-0.050540,1,1,1
00:58:50,-0.050614,1,1,1
00:58:51,-0.050751,1,1,1
00:58:52,-0.050766,1,1,1
00:58:53,-0.050720,1,1,1
00:58:54,-0.050786,1,1,1
00:58:55,-0.050977,1,1,1
00:58:56,-0.051040,1,1,1
00:58:57,-0.050940,1,1,1
00:58:58,-0.050957,1,1,1
00:58:59,-0.051091,1,1,1
00:59:00,-0.051143,1,1,1
00:59:01,-0.050977,1,1,1
00:59:02,-0.050820,1,1,1
00:59:03,-0.050721,1,1,1
00:59:04,-0.050723,1,1,1
00:59:05,-0.050692,1,1,1
00:59:06,-0.050558,1,1,1
00:59:07,-0.050577,1,1,1
00:59:08,-0.050742,1,1,1
00:59:09,-0.050820,1,1,1
00:59:10,-0.050718,1,1,1
00:59:11,-0.050671,1,1,1
00:59:12,-0.050716,1,1,1
00:59:13,-0.050786,1,1,1
00:59:14,-0.050573,1,1,1
00:59:15,-0.050394,1,1,1
00:59:16,-0.050354,1,1,1
00:59:17,-0.050318,1,1,1
00:59:18,-0.050248,1,1,1
00:59:19,-0.050131,1,1,1
00:59:20,-0.050120,1,1,1
00:59:21,-0.050202,1,1,1
00:59:22,-0.050248,1,1,1
00:59:23,-0.050298,1,1,1
00:59:24,-0.050421,1,1,1
00:59:25,-0.050552,1,1,1
00:59:26,-0.050658,1,1,1
00:59:27,-0.050687,1,1,1
00:59:28,-0.050622,1,1,1
00:59:29,-0.050650,1,1,1
00:59:30,-0.050851,1,1,1
00:59:31,-0.051005,1,1,1
00:59:32,-0.051009,1,1,1
00:59:33,-0.050957,1,1,1
00:59:34,-0.051156,1,1,1
00:59:35,-0.051215,1,1,1
00:59:36,-0.051131,1,1,1
00:59:37,-0.050982,1,1,1
00:59:38,-0.050944,1,1,1
00:59:39,-0.050972,1,1,1
00:59:40,-0.050904,1,1,1
00:59:41,-0.050835,1,1,1
00:59:42,-0.050837,1,1,1
00:59:43,-0.051015,1,1,1
00:59:44,-0.051145,1,1,1
00:59:45,-0.051172,1,1,1
00:59:46,-0.051226,1,1,1
00:59:47,-0.051303,1,1,1
00:59:48,-0.051266,1,1,1
00:59:49,-0.051178,1,1,1
00:59:50,-0.051245,1,1,1
00:59:51,-0.051207,1,1,1
00:59:52,-0.051080,1,1,1
00:59:53,-0.051119,1,1,1
00:59:54,-0.051265,1,1,1
00:59:55,-0.051205,1,1,1
00:59:56,-0.051109,1,1,1
00:59:57,-0.051201,1,1,1
00:59:58,-0.051264,1,1,1
00:59:59,-0.051224,1,1,1
01:00:00,-0.051253,1,1,1
01:00:01,-0.051402,1,1,1
01:00:02,-0.051444,1,1,1
01:00:03,-0.051321,1,1,1
01:00:04,-0.051267,1,1,1
01:00:05,-0.051413,1,1,1
01:00:06,-0.051464,1,1,1
01:00:07,-0.051378,1,1,1
01:00:08,-0.051366,1,1,1
01:00:09,-0.051481,1,1,1
01:00:10,-0.051518,1,1,1
01:00:11,-0.051451,1,1,1
01:00:12,-0.051403,1,1,1
01:00:13,-0.051437,1,1,1
01:00:14,-0.051330,1,1,1
01:00:15,-0.051393,1,1,1
01:00:16,-0.051326,1,1,1
01:00:17,-0.051119,1,1,1
01:00:18,-0.051028,1,1,1
01:00:19,-0.051089,1,1,1
01:00:20,-0.051127,1,1,1
01:00:21,-0.051160,1,1,1
01:00:22,-0.051098,1,1,1
01:00:23,-0.051149,1,1,1
01:00:24,-0.051246,1,1,1
01:00:25,-0.051315,1,1,1
01:00:26,-0.051280,1,1,1
01:00:27,-0.051282,1,1,1
01:00:28,-0.051338,1,1,1
01:00:29,-0.051447,1,1,1
01:00:30,-0.051566,1,1,1
01:00:31,-0.051625,1,1,1
01:00:32,-0.051628,1,1,1
01:00:33,-0.051661,1,1,1
01:00:34,-0.051708,1,1,1
01:00:35,-0.051712,1,1,1
01:00:36,-0.051772,1,1,1
01:00:37,-0.051799,1,1,1
01:00:38,-0.051801,1,1,1
01:00:39,-0.051776,1,1,1
01:00:40,-0.051789,1,1,1
01:00:41,-0.051771,1,1,1
01:00:42,-0.051708,1,1,1
01:00:43,-0.051609,1,1,1
01:00:44,-0.051552,1,1,1
01:00:45,-0.051628,1,1,1
01:00:46,-0.051683,1,1,1
01:00:47,-0.051658,1,1,1
01:00:48,-0.051594,1,1,1
01:00:49,-0.051584,1,1,1
01:00:50,-0.051572,1,1,1
01:00:51,-0.051503,1,1,1
01:00:52,-0.051493,1,1,1
01:00:53,-0.051459,1,1,1
01:00:54,-0.051465,1,1,1
01:00:55,-0.051424,1,1,1
01:00:56,-0.051305,1,1,1
01:00:57,-0.051112,1,1,1
01:00:58,-0.051065,1,1,1
01:00:59,-0.051220,1,1,1
01:01:00,-0.051320,1,1,1
01:01:01,-0.051205,1,1,1
01:01:02,-0.051028,1,1,1
01:01:03,-0.050904,1,1,1
01:01:04,-0.050982,1,1,1
01:01:05,-0.050992,1,1,1
01:01:06,-0.050886,1,1,1
01:01:07,-0.050822,1,1,1
01:01:08,-0.050808,1,1,1
01:01:09,-0.050855,1,1,1
01:01:10,-0.050897,1,1,1
01:01:11,-0.050832,1,1,1
01:01:12,-0.050789,1,1,1
01:01:13,-0.050817,1,1,1
01:01:14,-0.050913,1,1,1
01:01:15,-0.050852,1,1,1
01:01:16,-0.050737,1,1,1
01:01:17,-0.050811,1,1,1
01:01:18,-0.050937,1,1,1
01:01:19,-0.050955,1,1,1
01:01:20,-0.050904,1,1,1
01:01:21,-0.050831,1,1,1
01:01:22,-0.050898,1,1,1
01:01:23,-0.051040,1,1,1
01:01:24,-0.051109,1,1,1
01:01:25,-0.051060,1,1,1
01:01:26,-0.051109,1,1,1
01:01:27,-0.051245,1,1,1
01:01:28,-0.051175,1,1,1
01:01:29,-0.051048,1,1,1
01:01:30,-0.051016,1,1,1
01:01:31,-0.050859,1,1,1
01:01:32,-0.050980,1,1,1
01:01:33,-0.050995,1,1,1
01:01:34,-0.050706,1,1,1
01:01:35,-0.050628,1,1,1
01:01:36,-0.050796,1,1,1
01:01:37,-0.050915,1,1,1
01:01:38,-0.050739,1,1,1
01:01:39,-0.050535,1,1,1
01:01:40,-0.050756,1,1,1
01:01:41,-0.051031,1,1,1
01:01:42,-0.050876,1,1,1
01:01:43,-0.050536,1,1,1
01:01:44,-0.050474,1,1,1
01:01:45,-0.050682,1,1,1
01:01:46,-0.050868,1,1,1
01:01:47,-0.050710,1,1,1
01:01:48,-0.050437,1,1,1
01:01:49,-0.050562,1,1,1
01:01:50,-0.050919,1,1,1
01:01:51,-0.050878,1,1,1
01:01:52,-0.050500,1,1,1
01:01:53,-0.050464,1,1,1
01:01:54,-0.050772,1,1,1
01:01:55,-0.050922,1,1,1
01:01:56,-0.050726,1,1,1
01:01:57,-0.050551,1,1,1
01:01:58,-0.050627,1,1,1
01:01:59,-0.050874,1,1,1
01:02:00,-0.050968,1,1,1
01:02:01,-0.050656,1,1,1
01:02:02,-0.050481,1,1,1
01:02:03,-0.050743,1,1,1
01:02:04,-0.050990,1,1,1
01:02:05,-0.050865,1,1,1
01:02:06,-0.050680,1,1,1
01:02:07,-0.050931,1,1,1
01:02:08,-0.051422,1,1,1
01:02:09,-0.051449,1,1,1
01:02:10,-0.051126,1,1,1
01:02:11,-0.051207,1,1,1
01:02:12,-0.051202,1,1,1
01:02:13,-0.051029,1,1,1
01:02:14,-0.051064,1,1,1
01:02:15,-0.051090,1,1,1
01:02:16,-0.051099,1,1,1
01:02:17,-0.051024,1,1,1
01:02:18,-0.050947,1,1,1
01:02:19,-0.050846,1,1,1
01:02:20,-0.050878,1,1,1
01:02:21,-0.050860,1,1,1
01:02:22,-0.050658,1,1,1
01:02:23,-0.050599,1,1,1
01:02:24,-0.050625,1,1,1
01:02:25,-0.050601,1,1,1
01:02:26,-0.050503,1,1,1
01:02:27,-0.050452,1,1,1
01:02:28,-0.050436,1,1,1
01:02:29,-0.050424,1,1,1
01:02:30,-0.050418,1,1,1
01:02:31,-0.050313,1,1,1
01:02:32,-0.050214,1,1,1
01:02:33,-0.050200,1,1,1
01:02:34,-0.050268,1,1,1
01:02:35,-0.050205,1,1,1
01:02:36,-0.050041,1,1,1
01:02:37,-0.050032,1,1,1
01:02:38,-0.050028,1,1,1
01:02:39,-0.050098,1,1,1
01:02:40,-0.049998,1,1,1
01:02:41,-0.049844,1,1,1
01:02:42,-0.049726,1,1,1
01:02:43,-0.049748,1,1,1
01:02:44,-0.049872,1,1,1
01:02:45,-0.049943,1,1,1
01:02:46,-0.049868,1,1,1
01:02:47,-0.049751,1,1,1
01:02:48,-0.049660,1,1,1
01:02:49,-0.049629,1,1,1
01:02:50,-0.049585,1,1,1
01:02:51,-0.049413,1,1,1
01:02:52,-0.049289,1,1,1
01:02:53,-0.049310,1,1,1
01:02:54,-0.049343,1,1,1
01:02:55,-0.049280,1,1,1
01:02:56,-0.049227,1,1,1
01:02:57,-0.049182,1,1,1
01:02:58,-0.049173,1,1,1
01:02:59,-0.049237,1,1,1
01:03:00,-0.049180,1,1,1
01:03:01,-0.049090,1,1,1
01:03:02,-0.049049,1,1,1
01:03:03,-0.049131,1,1,1
01:03:04,-0.049265,1,1,1
01:03:05,-0.049326,1,1,1
01:03:06,-0.049267,1,1,1
01:03:07,-0.049304,1,1,1
01:03:08,-0.049405,1,1,1
01:03:09,-0.049459,1,1,1
01:03:10,-0.049451,1,1,1
01:03:11,-0.049387,1,1,1
01:03:12,-0.049385,1,1,1
01:03:13,-0.049506,1,1,1
01:03:14,-0.049555,1,1,1
01:03:15,-0.049491,1,1,1
01:03:16,-0.049397,1,1,1
01:03:17,-0.049380,1,1,1
01:03:18,-0.049435,1,1,1
01:03:19,-0.049462,1,1,1
01:03:20,-0.049443,1,1,1
01:03:21,-0.049464,1,1,1
01:03:22,-0.049539,1,1,1
01:03:23,-0.049611,1,1,1
01:03:24,-0.049567,1,1,1
01:03:25,-0.049542,1,1,1
01:03:26,-0.049659,1,1,1
01:03:27,-0.049789,1,1,1
01:03:28,-0.049861,1,1,1
01:03:29,-0.049744,1,1,1
01:03:30,-0.049740,1,1,1
01:03:31,-0.049892,1,1,1
01:03:32,-0.049928,1,1,1
01:03:33,-0.049903,1,1,1
01:03:34,-0.049802,1,1,1
01:03:35,-0.049688,1,1,1
01:03:36,-0.049654,1,1,1
01:03:37,-0.049672,1,1,1
01:03:38,-0.049782,1,1,1
01:03:39,-0.049898,1,1,1
01:03:40,-0.049850,1,1,1
01:03:41,-0.049797,1,1,1
01:03:42,-0.049767,1,1,1
01:03:43,-0.049758,1,1,1
01:03:44,-0.049709,1,1,1
01:03:45,-0.049583,1,1,1
01:03:46,-0.049527,1,1,1
01:03:47,-0.049468,1,1,1
01:03:48,-0.049530,1,1,1
01:03:49,-0.049512,1,1,1
01:03:50,-0.049425,1,1,1
01:03:51,-0.049447,1,1,1
01:03:52,-0.049488,1,1,1
01:03:53,-0.049579,1,1,1
01:03:54,-0.049576,1,1,1
01:03:55,-0.049465,1,1,1
01:03:56,-0.049381,1,1,1
01:03:57,-0.049418,1,1,1
01:03:58,-0.049467,1,1,1
01:03:59,-0.049474,1,1,1
01:04:00,-0.049672,1,1,1
01:04:01,-0.049770,1,1,1
01:04:02,-0.049785,1,1,1
01:04:03,-0.049667,1,1,1
01:04:04,-0.049445,1,1,1
01:04:05,-0.049381,1,1,1
01:04:06,-0.049460,1,1,1
01:04:07,-0.049421,1,1,1
01:04:08,-0.049303,1,1,1
01:04:09,-0.049189,1,1,1
01:04:10,-0.049203,1,1,1
01:04:11,-0.049270,1,1,1
01:04:12,-0.049259,1,1,1
01:04:13,-0.049215,1,1,1
01:04:14,-0.049208,1,1,1
01:04:15,-0.049374,1,1,1
01:04:16,-0.049337,1,1,1
01:04:17,-0.049247,1,1,1
01:04:18,-0.049200,1,1,1
01:04:19,-0.049220,1,1,1
01:04:20,-0.049318,1,1,1
01:04:21,-0.049292,1,1,1
01:04:22,-0.049183,1,1,1
01:04:23,-0.049169,1,1,1
01:04:24,-0.049319,1,1,1
01:04:25,-0.049386,1,1,1
01:04:26,-0.049299,1,1,1
01:04:27,-0.049245,1,1,1
01:04:28,-0.049300,1,1,1
01:04:29,-0.049373,1,1,1
01:04:30,-0.049428,1,1,1
01:04:31,-0.049343,1,1,1
01:04:32,-0.049271,1,1,1
01:04:33,-0.049392,1,1,1
01:04:34,-0.049495,1,1,1
01:04:35,-0.049443,1,1,1
01:04:36,-0.049366,1,1,1
